Org Type,Beds,USNEWS Directory,City,State,Par Org,Organization,Pri. Domain,Full Org URL,YouTube Account,YouTube Date,YouTube URL ,TW 1st update,Twitter Account,Twitter URL,FaceBook URL,Blog,FourSquare,LinkedIn,Pinterest,Google+,Delicious,Flickr,Quantcast,Compete
H-GenMed&Surg,370,http://health.usnews.com/best-hospitals/munroe-regional-medical-center-6390670,Ocala,FL,none,Munroe Regional Medical Center,munroeregional.com,http://www.munroeregional.com/,munroeregional,02/21/11,http://www.youtube.com/user/munroeregional,25/10/2010,MunroeRegional,http://twitter.com/#!/MunroeRegional,http://www.facebook.com/munroeregional,none,http://foursquare.com/venue/1706698,http://www.linkedin.com/companies/munroe-regional-medical-center?trk=co_search_results&goback=%2Ecps_1298573570688_1,,,,,,
H-Children's,na,none,Orlando,FL,Orlando Health,Arnold Palmer Hospital for Children,orlandohealth.com,http://orlandohealth.com/arnoldpalmerhospital/index.aspx,none,,none,,illuminateblog,http://twitter.com/#!/illuminateblog,http://www.facebook.com/arnoldpalmerhospital,http://myilluminateblog.com/,https://foursquare.com/v/arnold-palmer-hospital-for-children/4b05869ef964a520016822e3,none,,,,,,
H-Childrens,na,none,Orlando,FL,Orlando Health,Arnold Palmer Medical Center,orlandohealth.com,http://www.orlandohealth.com/arnoldpalmerhospital/index.aspx,none,,none,,none,none,none,none,none,none,,,,,,
H-GenMed&Surg,1906,http://health.usnews.com/best-hospitals/florida-hospital-6390690,Orlando,FL,Adventist Hlth System Sunbelt,Florida Hospital,floridahospital.com,http://www.floridahospital.com/,FLHospital,05/07/09,http://www.youtube.com/FLHospital,24/03/2009,FloridaHospital,http://twitter.com/FloridaHospital,http://www.facebook.com/FLHospital,none,http://foursquare.com/venue/272449,http://www.linkedin.com/companies/florida-hospital,,,,,,
Health System,NA,none,Orlando,FL,Orlando Health,Orlando Health,orlandohealth.com,http://orlandohealth.com/,orlandohealth,11/07/08,http://www.youtube.com/user/orlandohealth,09/06/2009,orlandohealth,https://twitter.com/#!/orlandohealth,http://www.facebook.com/orlandohealth,none,http://foursquare.com/venue/492087,http://www.linkedin.com/companies/orlando-health,,https://plus.google.com/b/114240543480548385122/#,,,,
H-GenMed&Surg,1437,http://health.usnews.com/best-hospitals/orlando-regional-medical-center-6390695,Orlando,FL,Orlando Health,Orlando Regional Medical Center,orlandohealth.com,http://www.orlandohealth.com/orlandoregionalmedicalcenter/Index.aspx,none,,none,,none,none,none,none,https://foursquare.com/venue/272430,http://www.linkedin.com/company/11083,,,,,,
H-GenMed&Surg,NA,none,Orlando,FL,VA,Orlando VA Medical Center,orlando.va.gov,http://www.orlando.va.gov,none,,none,,none,none,http://www.facebook.com/VAOrlando,none,http://foursquare.com/venue/8149682,none,,,,,,
H-GenMed&Surg,199,http://health.usnews.com/best-hospitals/palm-beach-gardens-medical-center-639076A,Palm Beach Gardens,FL,TENET Healthcare Corporation,Palm Beach Gardens Medical Center,pbgmc.com,http://www.pbgmc.com/en-US/Pages/default.aspx,palmbeachgardensmed,12/09/10,http://www.youtube.com/palmbeachgardensmed,28/06/2010,PBGardensMC,http://twitter.com/#!/PBGardensMC,http://www.facebook.com/PalmBeachGardensMC,none,none,none,,,,,,
Health System,NA,none,Palm Harbor,FL,HCA,HCA West Florida ,hcawestflorida.com,http://www.hcawestflorida.com/,hcawestfloridahealth,09/02/2009,http://www.youtube.com/hcawestfloridahealth,15/11/2009,HCAWestFL,http://twitter.com/HCAWestFL,http://www.facebook.com/pages/HCA-West-Florida/166352743212,none,none,none,,,,,,
H-GenMed&Surg,435,http://health.usnews.com/best-hospitals/baptist-hospital-6390792,Pensacola,FL,none,Baptist Health Care,ebaptisthealthcare.org,http://ebaptisthealthcare.org/Homepage/,none,,none,28/01/2009,eBHC,http://twitter.com/eBHC,http://www.facebook.com/BaptistHealthCare,none,http://foursquare.com/venue/13829901,http://www.linkedin.com/companies/baptist-health-care,,,,,,
H-GenMed&Surg,458,http://health.usnews.com/best-hospitals/sacred-heart-hosp-of-pensacola-6390830/,Pensacola,FL,Ascension Health,Sacred Heart Health System,sacred-heart.org,http://www.sacred-heart.org/,none,,none,27/01/2009,shhpens,http://twitter.com/shhpens,none,none,http://foursquare.com/venue/1394821,http://www.linkedin.com/companies/sacred-heart-health-system,,,,,,
H-GenMed&Surg,264,http://health.usnews.com/best-hospitals/plantation-general-hospital-6390843,Plantation,FL,HCA,Plantation General Hospital,plantationgeneral.com,http://plantationgeneral.com/home/index.dot,none,,none,25/01/2010,plantationhosp,http://twitter.com/#!/plantationhosp,http://www.facebook.com/PlantationGeneral,http://plantationgeneral.ballywhointeractive.com/,http://foursquare.com/venue/1141021,none,,,,,,
H-GenMed&Surg,224,http://health.usnews.com/best-hospitals/westside-regional-medical-center-6390180,Plantation,FL,HCA,Westside Regional Medical Center,westsideregional.com,http://westsideregional.com/,none,,none,25/01/2010,westsidermc,http://twitter.com/#!/westsidermc,http://www.facebook.com/WestsideRMC,http://westsideregional.ballywhointeractive.com/,http://foursquare.com/venue/832919,none,,,,,,
H-GenMed&Surg,194,http://health.usnews.com/best-hospitals/st-lucie-medical-center-6390846 ,Port St Lucie,FL,HCA,St. Lucie Medical Center,stluciemed.com,http://www.stluciemed.com/,none,,none,04/11/2009,stluciemed,http://twitter.com/stluciemed,http://www.facebook.com/StLucieMedical,none,http://foursquare.com/venue/3401634,none,,,,,,
Health System,NA,none,Rockledge,FL,none,Health First,health-first.org,http://www.health-first.org/,HealthFirstFamily,07/08/09,http://www.youtube.com/user/HealthFirstFamily,23/09/2009,Health_First,http://twitter.com/Health_First,http://www.facebook.com/HealthFirstPhysicians,http://healthfirstfamily.blogspot.com/,none,none,,,,,,
H-GenMed&Surg,382,http://health.usnews.com/best-hospitals/bayfront-medical-center-6390930,Saint Petersburg,FL,none,Bayfront Medical Center,bayfront.org,http://www.bayfront.org/,BayfrontMedicalCtr,12/03/10,http://www.youtube.com/BayfrontMedicalCtr,,none,none,http://www.facebook.com/BayfrontMedicalCenter,none,http://foursquare.com/venue/274221,http://www.linkedin.com/company/bayfront-medical-center,,,,,,
H-GenMed&Surg,613,http://health.usnews.com/best-hospitals/sarasota-memorial-hospital-6390052,Sarasota,FL,none,Sarasota Memorial Hospital,smh.com,http://www.smh.com,smhcs,12/01/08,http://www.youtube.com/user/smhcs,24/11/2008,smhcs,http://twitter.com/smhcs,http://www.facebook.com/SarasotaMemorialHospital,http://www.smhcs.org/blogs.aspx,http://foursquare.com/venue/577334,http://www.linkedin.com/company/sarasota-memorial-health-care-system?trk=ppro_cprof,,,,,,
H-GenMed&Surg,316,http://health.usnews.com/best-hospitals/flagler-hospital-6390039,St. Augustine,FL,Flagler Hospital,Flagler Hospital,flaglerhospital.org,http://www.flaglerhospital.org/,flaglerhospital,09/26/08,http://www.youtube.com/user/flaglerhospital,,flaglrbariatric,http://twitter.com/#!/flaglrbariatric,none,none,https://foursquare.com/v/flagler-hospital/4bbb79dce6e7b713781bf879,http://www.linkedin.com/company/51923,,,,,,
H-Childrens,216,http://health.usnews.com/best-hospitals/all-childrens-hospital-6390900 ,St. Petersburg,FL,None,All Children's Hospital,allkids.org,http://www.allkids.org/,AllChildrensHospital,04/30/09,http://www.youtube.com/AllChildrensHospital,28/01/2009,allchildrens,http://twitter.com/allchildrens,http://www.facebook.com/AllChildrensHospital,none,none,http://www.linkedin.com/companies/all-children%27s-hospital,,,,,,
H-WeightLoss,NA,none,St. Petersburg,FL,Palms of Pasadena Hospital,Bariatric Care Center at Palms of Pasadena Hospital,obesitynomorefl.com,http://www.obesitynomorefl.com/,BariatricCareCenter,29/04/2009,http://www.youtube.com/BariatricCareCenter,,none,none,http://www.facebook.com/SurgicalWeightLoss,none,none,none,,,,,,
H-GI ,NA,none,St. Petersburg,FL,Palms of Pasadena Hospital,Barnett Continent Intestinal Reservoir,bcir.com,http://www.bcir.com/,none,,none,,none,none,http://www.facebook.com/BCIRprocedure,none,none,none,,,,,,
H-GenMed&Surg,288,http://health.usnews.com/best-hospitals/northside-hosp-&-heart-inst-6390932  ,St. Petersburg,FL,HCA,Northside Hospital,northsidehospital.com,http://www.northsidehospital.com,NorthsideHospitalFL,03/24/09,http://www.youtube.com/user/NorthsideHospitalFL,10/03/2009,NSH_StPete,http://twitter.com/NSH_StPete,none,none,none,http://www.linkedin.com/companies/northside-hospital,,,,,,
Health System,NA,none,Stuart,FL,Martin Memorial Health Systems,Martin Memorial Health Systems,mmhs.com,http://www.mmhs.com/content/,none,,none,,none,none,http://www.facebook.com/pages/Martin-Memorial-Health-Systems/69710640512,http://www.martinmemorialhousecall.blogspot.com/,http://foursquare.com/venue/6023461,http://www.linkedin.com/companies/martin-memorial-health-systems,,,,,,
H-GenMed&Surg,495,http://health.usnews.com/best-hospitals/tallahassee-mem-healthcare-6391030,Tallahassee,FL,Tallahassee Memorial HealthCare,Tallahassee Memorial HealthCare,tmh.org,http://www.tmh.org/,tmhpr,01/19/09,http://www.youtube.com/user/tmhpr,26/03/2009,TMHforLife,http://twitter.com/#!/TMHforLife,http://www.facebook.com/TallahasseeMemorialHospital,none,http://foursquare.com/venue/604814,none,,,,,,
H-GenMed&Surg,271,http://health.usnews.com/best-hospitals/university-hospital-6390043,Tamarac,FL,HCA,University Hospital,uhmchealth.com,http://uhmchealth.com/home/index.dot,none,,none,10/01/2010,Uhmchca,http://twitter.com/#!/Uhmchca,http://www.facebook.com/UnversityHospital,none,http://foursquare.com/venue/4500428,none,,,,,,
H-Cancer,158,http://health.usnews.com/best-hospitals/h-lee-moffitt-cancer-center-6391069,Tampa,FL,none,H. Lee Moffitt Cancer Center and Research Institute,moffitt.org,http://www.moffitt.org,MoffittNews,03/23/09,http://www.youtube.com/user/MoffittNews,19/03/2009,MoffittNews,http://twitter.com/MoffittNews,http://www.facebook.com/MoffittCancerCenter,none,http://foursquare.com/venue/322825,none,,,,,,
H-Childrens,60,http://health.usnews.com/best-hospitals/shriners-hosps-for-children-6391095 ,Tampa,FL,Shriners Hosps for Children,Shriners Hospitals for Children,shrinershq.org,http://www.shrinershq.org,shrinershospitals,02/06/08,http://www.youtube.com/user/shrinershospitals,27/06/2008,shrinershosp,http://twitter.com/shrinershosp,http://www.facebook.com/ShrinersHospitalsforChildren,none,http://foursquare.com/venue/11341699,http://www.linkedin.com/companies/shriners-hospitals-for-children,,,,,,
H-GenMed&Surg,877,http://health.usnews.com/best-hospitals/tampa-general-hospital-6391060,Tampa,FL,none,Tampa General Hospital,tgh.org,http://www.tgh.org,none,,none,,none,none,http://www.facebook.com/group.php?gid=45979899873,none,http://foursquare.com/venue/274223,http://www.linkedin.com/companies/tampa-general-hospital,,,,,,
H-GenMed&Surg,220,http://health.usnews.com/best-hospitals/venice-regional-medical-center-6391119,Venice,FL,Health Management Associates,Venice Regional Medical Center,veniceregional.com,http://www.veniceregional.com/default.aspx,none,,none,,none,none,http://www.facebook.com/pages/Venice-Regional-Medical-Center/208462359170123,none,https://foursquare.com/venue/5026966,none,,,,,,
H-GenMed&Surg,NA,none,Viera,FL,Health First,Viera Hospital,vierahospital.org,http://www.vierahospital.org/,none,,none,,none,none,http://www.facebook.com/vierahospital,none,http://foursquare.com/venue/14403231,none,,,,,,
H-GenMed&Surg,250,http://health.usnews.com/best-hospitals/columbia-hospital-6391128,West Palm Beach,FL,HCA,Columbia Hospital,columbiahospital.com,http://columbiahospital.com/home/index.dot,none,,none,20/01/2010,columbiahosp,http://twitter.com/#!/columbiahosp,http://www.facebook.com/ColumbiaHospital,none,http://foursquare.com/venue/3693439,none,,,,,,
H-GenMed&Surg,174,http://health.usnews.com/best-hospitals/good-samaritan-medical-center-6391130,West Palm Beach,FL,TENET Healthcare Corporation,Good Samaritan Medical Center,goodsamaritanmc.com,http://www.goodsamaritanmc.com/en-US/Pages/default.aspx,goodsamaritanmedctr,12/09/10,http://www.youtube.com/goodsamaritanmedctr,02/06/2010,GoodSamaritanMC,http://twitter.com/#!/GoodSamaritanMC,http://www.facebook.com/GoodSamaritanMC,none,none,none,,,,,,
H-GenMed&Surg,na,none,West Palm Beach,FL,TENET Healthcare Corporation,St. Mary's Children Medical Center,stmaryschildrensmc.com,http://www.stmaryschildrensmc.com/en-US/Pages/default.aspx,StMarysChildrens,12/11/10,http://www.youtube.com/user/StMarysChildrens,19/11/2010,StMaryChildrens,http://twitter.com/#!/StMaryChildrens,none,none,none,none,,,,,,
H-GenMed&Surg,463,http://health.usnews.com/best-hospitals/st.-mary's-medical-center-6391140,West Palm Beach,FL,TENET Healthcare Corporation,St. Mary's Medical Center,stmarysmc.com,http://www.stmarysmc.com/en-US/Pages/default.aspx,StMarysMC,12/11/10,http://www.youtube.com/user/StMarysMC,28/06/2010,StMarysMC,http://twitter.com/#!/StMarysMC,http://www.facebook.com/stmarysmc,none,none,none,,,,,,
H-GenMed&Surg,150,http://health.usnews.com/best-hospitals/cleveland-clinic-florida-6390205,Weston,FL,Cleveland Clinic Foundation,Cleveland Clinic Florida,my.clevelandclinic.org,http://my.clevelandclinic.org/florida/default.aspx,none,,none,,none,none,none,none,http://foursquare.com/venue/2300826,none,,,,,,
,,,,FL,,Florida Hospital,floridahospital.com,http://www.floridahospital.com/,,,,17/07/2008,FLPhysicianJobs,,http://www.facebook.com/flphysicianjobs,,,,,,,,,
,,,,FL,,Miami Children's Hospital,mch.com,http://www.mch.com,,,,26/05/2009,MCHMCHR,,,,,,,,,,,
Health System,na,na,Albany,GA,,Phoebe Putney Health System,phoebeputney.com,http://www.phoebeputney.com/,PhoebeMarketing,06/27/08,http://www.youtube.com/PhoebeMarketing,,Phoebe_Putney,https://twitter.com/Phoebe_Putney,https://www.facebook.com/PhoebePutney,none,none,none,none,none,,,,
H-GenMed&Surg,375,http://health.usnews.com/best-hospitals/athens-regional-medical-center-6380040,Athens,GA,none,Athens Regional Medical Center - ARMC,web1.armc.org,https://web1.armc.org/Default.cfm,none,,none,,none,none,http://www.facebook.com/AthensRegional,none,https://foursquare.com/venue/646660,http://www.linkedin.com/company/29702,,,,,,
H-Childrens,455,http://health.usnews.com/best-hospitals/childrens-healthcare-atlanta-6380021 ,Atlanta,GA,none,Children's Healthcare of Atlanta,choa.org,http://www.choa.org,childrenshospitals,03/16/09,http://www.youtube.com/childrenshospitals,15/03/2010,childrensatl,http://twitter.com/childrensatl,http://www.facebook.com/ChildrensHealthcareofAtlanta,http://www.dedicatedtoallbetter.org/,http://foursquare.com/venue/452212,http://www.linkedin.com/companies/children%27s-healthcare-of-atlanta,http://pinterest.com/childrensatl/,,,,,
Health System,NA,none,Atlanta,GA,Emory Healthcare,Emory Healthcare,emoryhealthcare.org,http://www.emoryhealthcare.org/,EmoryHealthSource,01/23/09,http://www.youtube.com/user/EmoryHealthSource,17/10/2008,emoryhealthcare,http://twitter.com/emoryhealthcare,May,none,none,http://www.linkedin.com/companies/emory-healthcare,,,,,,
H-GenMed&Surg,593,http://health.usnews.com/best-hospitals/emory-university-hospital-6380570,Atlanta,GA,Emory Healthcare,Emory University Hospital,emoryhealthcare.org,http://www.emoryhealthcare.org/,none,,none,,none,none,http://www.facebook.com/atlantahospital,none,http://foursquare.com/venue/182863,http://www.linkedin.com/companies/emory-university-hospital,,,,,,
H-GenMed&Surg,439,http://health.usnews.com/best-hospitals/emory-univ-hosp-midtown-6380080 ,Atlanta,GA,Emory Healthcare,Emory University Hospital Midtown,emoryhealthcare.org,http://www.emoryhealthcare.org/emory-university-hospital-midtown-atlanta/index.html,none,,none,,none,none,none,none,http://foursquare.com/venue/110646,none,,,,,,
H-specialty,NA,none,Atlanta,GA,Emory Healthcare,Emory University Orthopaedics & Spine Hospital,emoryhealthcare.org,http://www.emoryhealthcare.org/hospitals/euosh/,none,,none,,none,none,none,none,http://foursquare.com/venue/264950,none,,,,,,
H-GenMed&Surg,960,http://health.usnews.com/best-hospitals/grady-memorial-hospital-6380130,Atlanta,GA,none,Grady Health,gradyhealth.org,http://gradyhealth.org/,none,,none,26/01/2010,GradyHealth,http://twitter.com/GradyHealth,none,none,http://foursquare.com/venue/239661,http://www.linkedin.com/companies/grady-health-system,,,,,,
Health System,NA,none,Atlanta,GA,Children's Healthcare of Atlanta,Marcus Autism Center,marcus.org,http://www.marcus.org/,none,,none,,none,none,http://www.facebook.com/MarcusAutismCenter,none,http://foursquare.com/venue/2235566,none,,,,,,
H-GenMed&Surg,481,http://health.usnews.com/best-hospitals/piedmont-hospital-6380180,Atlanta,GA,Piedmont Healthcare,Piedmont Hospital,piedmont.org,http://www.piedmont.org,none,,none,,none,none,http://www.facebook.com/PiedmontHospital,none,http://foursquare.com/venue/257011,http://www.linkedin.com/companies/piedmont-hospital,,,,,,
H-Rehab,100,http://health.usnews.com/best-hospitals/shepherd-center-6380225,Atlanta,GA,none,Shepherd Center,shepherd.org,http://www.shepherd.org,ShepherdCenter,01/11/08,http://www.youtube.com/user/ShepherdCenter,28/01/2009,shepherdcenter,http://twitter.com/shepherdcenter,http://www.facebook.com/shepherdcenter,none,http://foursquare.com/venue/85482,http://www.linkedin.com/companies/shepherd-center,,,,,,
H-GenMed&Surg,na,none,Augusta,GA,Department of Veteran Affairs,Augusta VA Medical Center,augusta.va.gov,http://www.augusta.va.gov/,none,,none,17/11/2010,VAAugusta,http://twitter.com/#!/VAAugusta,http://www.facebook.com/VAAugusta,none,none,none,,,,,,
H-Childrens,NA,none,Augusta,GA,MCG Health,MCG Health Children's Medical Center,mcghealth.org,http://mchhealth.org/kids,none,,none,17/04/2009,MCGHealthKids,http://twitter.com/MCGHealthKids,http://www.facebook.com/mcghealthkids,none,http://foursquare.com/venue/1563380,none,,,,,,
